hora,nova_cabeceira,antiga_cabeceira,aero
1663684780000,17,10,SV
1663762884000,21,25,FL
1663769964000,18,12,RF
1663770336000,15,16,KP
1663763376000,18,08,RF
1663763755000,17,10,SV
1663781773000,14,21,FL
1663763859000,11R,15,BR
1663764674000,03,21,FL
1663764977000,32,07,FL
1663770658000,21,14,FL
1663770789000,17,10,SV
1663770910000,10,17,SV
1663771278000,29R,11L,BR
1663771955000,15,08,GL
1663772299000,17,10,SV
1663772521000,03,21,FL
1663772619000,14,03,FL
1663772629000,11L,29R,BR
1663765945000,15,11R,CT
1663766405000,10,17,SV
1663766607000,20R,02R,RJ
1663766655000,17,10,SV
1663766804000,32,07,FL
1663782010000,33,07,KP
1663767764000,15,18,GL
1663767776000,32,07,FL
1663782925000,15,33,CT
1663775045000,10,17,SV
1663775454000,17,10,SV
1663775727000,17R,12,SP
1663776397000,10,17,SV
1663783020000,17,10,SV
1663777337000,17,10,SV
1663777483000,10,17,SV
1663777834000,18,21,RF
1663777876000,14,20L,FL
1663783200000,33,36,KP
1663778010000,17R,12,SP
1663778090000,20L,14,RJ
1663778158000,21,14,FL
1663778711000,18,05,RF
1663793827000,21,14,FL
1663794372000,15,08,GL
1663794841000,15,21,GL
1663795258000,14,21,FL
1663778927000,14,21,FL
1663783752000,29R,32,BR
1663779377000,33,15,KP
1663779485000,29R,11L,BR
1663779682000,18,15,RF
1663795586000,28L,10R,GR
1663796153000,10,17,SV
1663796327000,17,10,SV
1663796621000,10,17,SV
1663797129000,17,10,SV
1663797574000,33,07,KP
1663797583000,10,17,SV
1663783925000,10,17,SV
1663798014000,17R,13,SP
1663780896000,21,14,FL
1663780946000,33,15,CT
1663798657000,11L,32,BR
1663784184000,11L,29R,BR
1663798873000,33,13,KP
1663801167000,11R,32,BR
1663801450000,15,33,KP
1663784285000,17R,36,SP
1663784416000,21,14,FL
1663807238000,10R,28L,GR
1663784752000,20L,21,RJ
1663809424000,20L,10,RJ
1663809593000,10,20L,SV
1663810893000,35L,17R,SP
1663849405000,16,34,CF
1663785390000,14,21,FL
1663849871000,10,17,SV
1663814846000,17,10,SV
1663815666000,10,17,SV
1663850402000,17,10,SV
1663785513000,20L,21,RJ
1663788127000,17,10,SV
1663850997000,20L,21,RJ
1663851161000,33,15,KP
1663851246000,35L,16,SP
1663851592000,03,25,FL
1663851861000,10,17,SV
1663817761000,17,10,SV
1663821022000,10,17,SV
1663833019000,33,15,KP
1663834297000,15,33,KP
1663834550000,32,14,FL
1663837895000,29L,11L,BR
1663838769000,02R,20L,RJ
1663839310000,28L,10L,GR
1663840105000,34,16,CF
1663840380000,17,10,SV
1663840552000,33,15,CT
1663840603000,11L,29R,BR
1663841321000,11R,34,BR
1663841381000,34,11R,CF
1663842552000,20L,02R,RJ
1663843295000,02R,20L,RJ
1663843525000,20L,02R,RJ
1663843530000,29L,11R,BR
1663843646000,10,17,SV
1663845705000,14,32,FL
1663848295000,17,10,SV
1663853188000,32,07,FL
1663853473000,35L,07,SP
1663853739000,32,03,FL
1663855464000,34,16,CF
1663855571000,03,32,FL
1663855596000,17,10,SV
1663855776000,10,17,SV
1663856189000,17,10,SV
1663856406000,10,17,SV
1663848870000,29,11,PA
1663849051000,33,15,KP
1663788516000,16,34,CF
1663788522000,10,17,SV
1663857755000,32,03,FL
1663857903000,15,36,GL
1663857908000,17,10,SV
1663857929000,11R,29L,BR
1663789092000,21,14,FL
1663858588000,10,17,SV
1663858923000,34,13,CF
1663859153000,17,10,SV
1663863332000,10,17,SV
1663863592000,17,10,SV
1663864106000,10,17,SV
1663859442000,15,21,GL
1663789906000,33,16,KP
1663860263000,15,21,GL
1663790001000,15,13,CT
1663790077000,17,10,SV
1663860659000,21,32,FL
1663790299000,20L,21,RJ
1663861206000,10,17,SV
1663866195000,29,33,PA
1663866356000,03,32,FL
1663862083000,17,10,SV
1663863197000,32,21,FL
1663867522000,03,07,FL
1663867928000,20L,21,RJ
1663790307000,14,21,FL
1663868812000,32,03,FL
1663790401000,18,15,RF
1663869434000,18,15,RF
1663880178000,21,32,FL
1663869821000,18,15,RF
1663790664000,21,14,FL
1663870660000,11L,32,BR
1663870937000,03,32,FL
1663881019000,10,17,SV
1663881118000,32,21,FL
1663881857000,17,10,SV
1663871067000,33,18,CT
1663882453000,21,32,FL
1663790831000,02R,20L,RJ
1663882838000,10,17,SV
1663872298000,21,03,FL
1663872524000,11L,06L,BR
1663885009000,14,21,FL
1663790970000,20L,02R,RJ
1663885582000,17,10,SV
1663885706000,10,17,SV
1663885873000,17,10,SV
1663873329000,11L,06L,BR
1663886804000,10,17,SV
1663874180000,17,10,SV
1663791334000,10,17,SV
1663874493000,10,17,SV
1663887253000,17,10,SV
1663887512000,10,17,SV
1663888159000,17,10,SV
1663874880000,17,10,SV
1663874948000,33,36,CT
1663791555000,17,10,SV
1663875214000,10,17,SV
1663875234000,32,21,FL
1663892090000,10,17,SV
1663792107000,14,07,FL
1663894091000,02R,20L,RJ
1663875767000,17,10,SV
1663875951000,10,17,SV
1663876389000,17,10,SV
1663899458000,29R,11L,BR
1663900708000,16,34,CF
1663792246000,21,07,FL
1663901402000,34,16,CF
1663901714000,16,34,CF
1663902052000,17,10,SV
1663902133000,34,16,CF
1663902460000,10,17,SV
1663876866000,10,17,SV
1663877202000,17,10,SV
1663877326000,10,17,SV
1663877908000,17,10,SV
1663903256000,16,34,CF
1663904104000,17,10,SV
1663904293000,34,16,CF
1663906726000,10,17,SV
1663933770000,18,33,RF
1663921280000,32,14,FL
1663923475000,35L,30,SP
1663927644000,33,34,KP
1663927778000,34,33,CF
1663928782000,17R,35L,SP
1663879211000,10,17,SV
1663879297000,03,32,FL
1663879764000,32,03,FL
1663879985000,17,10,SV
1663929742000,20L,02R,RJ
1663935084000,33,02C,CT
1663930689000,18,07,RF
1663931104000,15,21,GL
1663931627000,33,18,KP
1663931903000,33,08,CT
1663943388000,17,10,SV
1663944043000,21,32,FL
1663936818000,35L,17R,SP
1663944309000,14,21,FL
1663944430000,10,17,SV
1663944800000,15,26,GL
1663945182000,17,10,SV
1663946128000,21,14,FL
1663946384000,14,21,FL
1663946394000,10,17,SV
1663946539000,17,10,SV
1663946688000,29,33,CT
1663937123000,32,07,FL
1663937989000,33,16,KP
1663947133000,33,29,CT
1663948050000,10,17,SV
1663948460000,34,31,CF
1663954714000,14,21,FL
1663939220000,17,10,SV
1663954926000,15,26,GL
1663955795000,17,10,SV
1663955821000,03,14,FL
1663948886000,17,10,SV
1663949153000,10,17,SV
1663950377000,33,08,CT
1663950722000,17,10,SV
1663950984000,10,17,SV
1663939282000,03,32,FL
1663939428000,32,03,FL
1663939482000,33,18,KP
1663951423000,17,10,SV
1663951635000,10,17,SV
1663956813000,14,03,FL
1663957181000,33,30,KP
1663939900000,29,21,PA
1663957418000,15,20L,GL
1663957801000,20R,15,RJ
1663958236000,17R,35R,SP
1663958319000,11,33,CT
1663958631000,10,17,SV
1663959211000,15,11,CT
1663959574000,21,14,FL
1663959849000,14,21,FL
1663960888000,17,10,SV
1663961286000,14,15,FL
1663952533000,32,14,FL
1663952697000,35L,36,SP
1663953385000,29,33,CT
1663953557000,21,32,FL
1663953586000,33,29,CT
1663961622000,10,17,SV
1663961866000,29,31,PA
1663939970000,34,31,CF
1663939992000,10,17,SV
1663940011000,03,32,FL
1663940162000,32,03,FL
1663963582000,21,14,FL
1663963617000,17,10,SV
1663940697000,17,10,SV
1663964083000,14,21,FL
1663964232000,21,14,FL
1663964537000,10,17,SV
1663966180000,10,17,SV
1663940713000,10,17,SV
1663966440000,33,15,KP
1663964896000,14,21,FL
1663941202000,10,17,SV
1663965991000,17,10,SV
1663966879000,17,10,SV
1663966888000,33,16,KP
1663967220000,29,15,CT
1663941742000,21,32,FL
1663967532000,15,29,CT
1663967846000,21,14,FL
1663942478000,15,26,GL
1663968734000,14,21,FL
1663968779000,10R,28L,GR
1663968827000,10,17,SV
1663969131000,11,29,PA
1663969160000,15,18,CT
1663970082000,11R,29L,BR
1663970172000,17,10,SV
1663970349000,15,21,GL
1663942880000,17,10,SV
1663970887000,10,17,SV
1663971929000,15,33,KP
1664020256000,15,22,CT
1663943099000,32,21,FL
1663943246000,10,17,SV
1664030481000,17,10,SV
1664022015000,17,10,SV
1664022024000,10,17,SV
1663977155000,16,34,CF
1663981728000,17,10,SV
1663981879000,15,21,GL
1663982099000,10,17,SV
1663982217000,15,23,GL
1663982412000,17,10,SV
1663983126000,10,17,SV
1664031754000,14,21,FL
1663987841000,33,15,GL
1663992204000,17,10,SV
1663992959000,10,17,SV
1664023938000,17,10,SV
1664024054000,03,32,FL
1664025043000,32,03,FL
1664025203000,15,33,KP
1663998142000,17,10,SV
1664001455000,15,33,GL
1664003372000,33,15,GL
1664032998000,18,12,RF
1664010005000,10,17,SV
1664010895000,02R,20L,RJ
1664013752000,18,10,RF
1664014321000,29,11,PA
1664016286000,17,10,SV
1664016632000,10,17,SV
1664025498000,10,17,SV
1664025598000,15,33,KP
1664025637000,15,18,CT
1664025740000,17,10,SV
1664026809000,03,32,FL
1664026903000,10,17,SV
1664026957000,32,03,FL
1664017271000,17R,16,SP
1664018269000,15,13,CT
1664018310000,32,14,FL
1664027046000,11L,21,BR
1664033096000,10,17,SV
1664019171000,17,10,SV
1664033921000,17,10,SV
1664019651000,15,08,CT
1664020006000,15,33,GL
1664020071000,10,17,SV
1664028602000,20L,02R,RJ
1664036455000,15,33,KP
1664029001000,14,32,FL
1664029101000,15,18,KP
1664029605000,21,14,FL
1664030012000,14,21,FL
1664030206000,21,14,FL
1664042777000,15,08,GL
1664043029000,16,10,CF
1664043359000,17,10,SV
1664036549000,10,17,SV
1664036692000,21,23,FL
1664043916000,20R,21,RJ
1664043953000,17R,12,SP
1664043963000,21,14,FL
1664036975000,34,16,CF
1664037125000,20L,21,RJ
1664037719000,14,21,FL
1664045237000,29,15,CT
1664045462000,17R,12,SP
1664045538000,21,23,FL
1664045605000,15,29,CT
1664045610000,14,21,FL
1664045940000,10,17,SV
1664062384000,14,07,FL
1664065110000,21,14,FL
1664065178000,17,10,SV
1664065854000,10,17,SV
1664037851000,21,14,FL
1664066161000,14,21,FL
1664038150000,17,10,SV
1664047002000,21,14,FL
1664047014000,14,25,FL
1664047231000,15,21,GL
1664038354000,10,17,SV
1664047701000,14,21,FL
1664047769000,15,21,GL
1664048087000,17,10,SV
1664048093000,15,08,CT
1664082786000,17,10,SV
1664094889000,16,10R,CF
1664094980000,10R,16,GR
1664098026000,02R,20L,RJ
1664098822000,32,14,FL
1664048267000,10,17,SV
1664048847000,16,34,CF
1664038593000,15,08,GL
1664049389000,15,16,KP
1664049424000,15,21,GL
1664102941000,16,13,CF
1664038692000,17,10,SV
1664049742000,21,14,FL
1664038813000,10,17,SV
1664039386000,34,10,CF
1664050260000,14,21,FL
1664050574000,15,23,GL
1664050683000,18,12,RF
1664050730000,15,21,GL
1664106234000,10,17,SV
1664051087000,03,14,FL
1664051107000,17,10,SV
1664051416000,10,17,SV
1664052084000,14,03,FL
1664052254000,15,23,GL
1664052266000,21,14,FL
1664052414000,21,14,FL
1664052966000,15,12,KP
1664053101000,14,21,FL
1664108059000,18,08,RF
1664108478000,20L,02R,RJ
1664108564000,17,10,SV
1664109189000,10,17,SV
1664110035000,16,13,CF
1664054675000,18,11R,RF
1664054881000,11L,18,BR
1664055918000,21,14,FL
1664039451000,15,16,CT
1664040009000,17,10,SV
1664111411000,03,05,FL
1664111589000,17,10,SV
1664111600000,32,03,FL
1664111979000,10,17,SV
1664112294000,15,21,GL
1664040176000,21,15,FL
1664040194000,10,17,SV
1664040638000,14,21,FL
1664113216000,17,10,SV
1664113514000,10,17,SV
1664113749000,15,21,GL
1664114165000,20L,21,RJ
1664040648000,34,13,CF
1664040737000,11,29,PA
1664114244000,15,18,KP
1664114436000,17,10,SV
1664041496000,15,08,GL
1664041551000,15,23,GL
1664115397000,34,16,CF
1664042017000,16,34,CF
1664115548000,17R,21,SP
1664115710000,10,17,SV
1664183965000,02R,20L,RJ
1664116099000,17,10,SV
1664116271000,10,17,SV
1664128824000,17R,12,SP
1664130091000,17R,12,SP
1664130358000,03,32,FL
1664186400000,15,21,GL
1664131375000,32,03,FL
1664131845000,17R,19,SP
1664186497000,20L,02R,RJ
1664186611000,33,15,CT
1664189112000,15,21,GL
1664133101000,16,34,CF
1664133436000,15,21,GL
1664118911000,11,29,PA
1664118971000,17,10,SV
1664119099000,33,15,CT
1664119369000,10,17,SV
1664119636000,03,32,FL
1664119856000,15,33,CT
1664134201000,15,33,KP
1664134222000,17,10,SV
1664134482000,03,32,FL
1664134513000,10,17,SV
1664120046000,17,10,SV
1664120259000,32,03,FL
1664134617000,32,03,FL
1664189545000,15,26,GL
1664135476000,15,33,CT
1664135477000,17,10,SV
1664120963000,33,15,CT
1664190487000,17,10,SV
1664121657000,10,17,SV
1664122360000,32,25,FL
1664122784000,03,32,FL
1664135993000,15,17R,KP
1664136476000,10,17,SV
1664136750000,33,15,CT
1664190629000,10,17,SV
1664190876000,20L,21,RJ
1664125182000,32,03,FL
1664125186000,17,10,SV
1664138536000,17R,15,SP
1664125313000,10,17,SV
1664138593000,17,10,SV
1664125708000,35,10,SV
1664191047000,15,16,KP
1664125783000,10,15,SV
1664126030000,34,13,CF
1664139354000,10,17,SV
1664139376000,15,20L,GL
1664139409000,17,10,SV
1664139480000,15,33,CT
1664126086000,15,14,KP
1664192766000,28L,10R,GR
1664126860000,17R,15,SP
1664127051000,17,10,SV
1664127650000,10,17,SV
1664139824000,20L,15,RJ
1664141145000,10R,17,GR
1664141196000,10,17,SV
1664128551000,17R,16,SP
1664142124000,18,16L,RF
1664192976000,15,26,GL
1664193211000,17,10,SV
1664194491000,03,07,FL
1664146644000,17R,12,SP
1664147597000,17,10,SV
1664150611000,10,17,SV
1664195036000,15,26,GL
1664158295000,33,15,CT
1664159092000,17,10,SV
1664160784000,10,17,SV
1664162779000,15,33,CT
1664207130000,10,17,SV
1664207543000,34,13,CF
1664164979000,17,10,SV
1664195466000,29,11,PA
1664166523000,10,17,SV
1664209316000,15,21,GL
1664181297000,15,21,GL
1664196142000,10,17,SV
1664210534000,17,10,SV
1664210998000,10,17,SV
1664211270000,15,26,GL
1664196359000,17,10,SV
1664211380000,20L,16,RJ
1664211693000,03,05,FL
1664196360000,10,17,SV
1664211955000,03,32,FL
1664197137000,34,16,CF
1664212959000,29,31,PA
1664197192000,17,10,SV
1664224683000,10R,12,GR
1664213618000,32,03,FL
1664224761000,33,15,CT
1664199492000,10,17,SV
1664226544000,03,32,FL
1664227156000,10R,33,GR
1664227164000,17,10,SV
1664214444000,17,10,SV
1664214514000,11L,32,BR
1664214758000,10,17,SV
1664215170000,32,05,FL
1664215736000,17,10,SV
1664227547000,11L,10,BR
1664200845000,03,32,FL
1664227665000,17R,35L,SP
1664227987000,32,03,FL
1664228335000,35L,17R,SP
1664228437000,10,17,SV
1664228571000,17R,35L,SP
1664216099000,21,32,FL
1664217007000,10,17,SV
1664217169000,03,21,FL
1664217308000,17,10,SV
1664217966000,15,31,GL
1664219729000,10,17,SV
1664221398000,32,03,FL
1664229240000,15,26,GL
1664230468000,35L,17R,SP
1664231636000,02R,20L,RJ
1664231663000,17,10,SV
1664231933000,10,17,SV
1664232311000,29,33,CT
1664233015000,33,29,CT
1664233845000,32,07,FL
1664235356000,21,32,FL
1664237816000,32,21,FL
1664238328000,11R,22,BR
1664241683000,15,33,CT
1664241694000,15,08,GL
1664242512000,11,29,PA
1664243978000,02R,18,RJ
1664222812000,17,10,SV
1664222866000,35L,17R,SP
1664223494000,16,34,CF
1664223515000,17R,35L,SP
1664223624000,35L,17R,SP
1664224176000,03,32,FL
1664224353000,32,03,FL
1664224574000,10,17,SV
1664268051000,29,11,PA
1664269354000,17R,35L,SP
1664271280000,17R,16,SP
1664271862000,10R,12,GR
1664273055000,15,21,GL
1664273857000,17,10,SV
1664201211000,17,10,SV
1664274815000,15,09,GL
1664201554000,15,26,GL
1664275416000,15,03,GL
1664275761000,10,17,SV
1664201937000,32,03,FL
1664275951000,11,15,CT
1664276044000,20L,02R,RJ
1664276636000,15,11,CT
1664276696000,15,03,GL
1664201997000,10,17,SV
1664277657000,17,10,SV
1664202693000,10R,28L,GR
1664277814000,17R,12,SP
1664277920000,10,17,SV
1664281727000,17,10,SV
1664281900000,10,17,SV
1664282116000,35L,17L,SP
1664282551000,17,10,SV
1664279717000,17,10,SV
1664282720000,29,08,PA
1664202844000,03,32,FL
1664202860000,17,10,SV
1664281378000,15,07,GL
1664203256000,10,17,SV
1664281486000,10,17,SV
1664283229000,15,06,GL
1664283387000,21,32,FL
1664203843000,29,11,PA
1664284138000,14,21,FL
1664284210000,21,14,FL
1664294228000,15,21,GL
1664294231000,10,17,SV
1664285021000,10,17,SV
1664204111000,17,10,SV
1664204219000,32,03,FL
1664204387000,10,17,SV
1664294876000,28L,10R,GR
1664285970000,14,21,FL
1664204817000,17,10,SV
1664310493000,17,10,SV
1664286620000,03,14,FL
1664286627000,21,03,FL
1664286898000,17,10,SV
1664286937000,14,21,FL
1664286992000,21,14,FL
1664287084000,10,17,SV
1664287161000,15,25,CT
1664287450000,15,18,CT
1664296157000,21,14,FL
1664296739000,28L,31,GR
1664297224000,17,10,SV
1664297454000,10,17,SV
1664297671000,17,10,SV
1664288136000,14,21,FL
1664298488000,10,17,SV
1664311068000,10,17,SV
1664298798000,17,10,SV
1664299209000,17L,35L,SP
1664289078000,03,14,FL
1664312438000,15,21,GL
1664289293000,17,10,SV
1664289459000,14,03,FL
1664290099000,10R,21,GR
1664290276000,21,14,FL
1664299756000,14,07,FL
1664299812000,10,17,SV
1664313661000,15,33,KP
1664301466000,15,36,CT
1664302044000,15,23,GL
1664302572000,15,21,GL
1664302644000,15,36,CT
1664290881000,14,21,FL
1664291220000,10,17,SV
1664291235000,21,14,FL
1664291296000,14,21,FL
1664291361000,17,10,SV
1664291599000,10,17,SV
1664291867000,15,08,GL
1664292003000,33,15,KP
1664302896000,11,29,PA
1664313763000,17,10,SV
1664304406000,15,36,CT
1664313861000,10,17,SV
1664314892000,17,10,SV
1664305343000,11,31,PA
1664293100000,17,10,SV
1664293720000,18,12,RF
1664293862000,35L,16,SP
1664305822000,17,10,SV
1664305937000,10,17,SV
1664314903000,02R,20L,RJ
1664306197000,15,24,CT
1664315338000,28R,11,GR
1664315578000,21,14,FL
1664315582000,10,17,SV
1664307576000,17,10,SV
1664307597000,10,17,SV
1664315642000,11,28R,PA
1664316276000,14,21,FL
1664307849000,15,08,GL
1664307971000,11L,15,BR
1664365986000,10,17,SV
1664308850000,17,10,SV
1664366488000,17,10,SV
1664319492000,15,16,KP
1664367000000,10,17,SV
1664367323000,10R,28L,GR
1664368602000,17,10,SV
1664309586000,21,14,FL
1664310050000,10,17,SV
1664310102000,14,21,FL
1664310104000,11,29,PA
1664319877000,29R,11L,BR
1664369476000,21,25,FL
1664369638000,15,25,KP
1664382333000,10,17,SV
1664320989000,17,10,SV
1664382558000,20L,02R,RJ
1664382601000,29R,11L,BR
1664370033000,10,17,SV
1664384158000,29R,07,BR
1664322173000,20L,02R,RJ
1664384187000,17,10,SV
1664384479000,10,17,SV
1664384691000,21,14,FL
1664385739000,29R,28,BR
1664385850000,14,21,FL
1664386518000,17,10,SV
1664386810000,11L,29R,BR
1664387074000,15,12,KP
1664388342000,10,17,SV
1664388429000,21,14,FL
1664388724000,14,21,FL
1664370553000,17,10,SV
1664370659000,14,21,FL
1664370817000,10,17,SV
1664371176000,17,10,SV
1664371260000,18,05,RF
1664371336000,17R,18,SP
1664372560000,10,17,SV
1664373161000,17,10,SV
1664373483000,10,17,SV
1664373604000,17,10,SV
1664374062000,21,14,FL
1664374344000,14,21,FL
1664374666000,10,17,SV
1664375182000,21,14,FL
1664389373000,17,10,SV
1664389569000,02R,20L,RJ
1664389595000,10,17,SV
1664389803000,11L,01,BR
1664390115000,02R,03,RJ
1664390117000,17R,07,SP
1664322781000,21,14,FL
1664390340000,17,10,SV
1664391406000,20L,02R,RJ
1664391525000,14,15,FL
1664375962000,15,08,GL
1664376081000,14,21,FL
1664376961000,21,14,FL
1664392479000,10,17,SV
1664324455000,10,17,SV
1664324868000,17,10,SV
1664378028000,21,13,FL
1664378073000,14,21,FL
1664325211000,10,17,SV
1664378647000,17,10,SV
1664394519000,02R,20L,RJ
1664325291000,14,21,FL
1664395460000,17,10,SV
1664379600000,10,17,SV
1664329078000,10R,28L,GR
1664380895000,10,17R,SV
1664381698000,17R,10,SP
1664396049000,10,17,SV
1664396409000,20L,02R,RJ
1664397031000,17,10,SV
1664397846000,10,17,SV
1664381938000,17,10,SV
1664398482000,17,10,SV
1664330957000,16,12,CF
1664398795000,21,14,FL
1664399066000,14,12,FL
1664399782000,02R,20L,RJ
1664399981000,11L,32,BR
1664331237000,17,10,SV
1664331515000,10,17,SV
1664400783000,10,17,SV
1664401494000,14,21,FL
1664333853000,17,10,SV
1664334077000,10,17,SV
1664404526000,17,10,SV
1664337105000,17,10,SV
1664406013000,10,17,SV
1664407814000,20L,02R,RJ
1664337896000,10,17,SV
1664356732000,02R,20L,RJ
1664415459000,35,10,SV
1664415880000,10,35,SV
1664356991000,18,21,RF
1664417681000,17,10,SV
1664418088000,10,17,SV
1664418272000,17,10,SV
1664357836000,28L,10R,GR
1664419257000,10,17,SV
1664358310000,11L,29R,BR
1664419831000,17,10,SV
1664360563000,20L,02R,RJ
1664420891000,10,17,SV
1664423950000,17,10,SV
1664426179000,10,17,SV
1664360762000,02R,20L,RJ
1664464415000,17,10,SV
1664364056000,15,08,GL
1664465431000,21,14,FL
1664446779000,17,10,SV
1664449824000,10,17,SV
1664450311000,17,10,SV
1664365584000,17,10,SV
1664450591000,10,17,SV
1664451461000,17,10,SV
1664452306000,10,17,SV
1664466443000,10,17,SV
1664466703000,17,10,SV
1664467008000,14,21,FL
1664467791000,10,17,SV
1664479795000,11L,32,BR
1664454141000,17,10,SV
1664454578000,10,17,SV
1664455208000,21,25,FL
1664480405000,14,21,FL
1664456564000,21,14,FL
1664470549000,15,20C,CT
1664481690000,17,10,SV
1664471239000,17,10,SV
1664471368000,10,17,SV
1664471528000,17,10,SV
1664471897000,11L,14,BR
1664471942000,10,17,SV
1664457358000,14,21,FL
1664457367000,17,10,SV
1664457760000,15,10,CT
1664458069000,15,07,KP
1664458115000,18,15,RF
1664458729000,10,17,SV
1664459103000,17,10,SV
1664472329000,17,10,SV
1664472628000,10,17,SV
1664460044000,10,17,SV
1664472655000,14,07,FL
1664460499000,17,10,SV
1664481864000,35,17,SV
1664460583000,10,17,SV
1664460818000,17,10,SV
1664473523000,17,10,SV
1664473820000,10,17,SV
1664483160000,10,35,SV
1664473940000,17,10,SV
1664474194000,21,14,FL
1664474267000,10,17,SV
1664474609000,15,12,KP
1664461716000,10,17,SV
1664461943000,17,10,SV
1664475313000,14,21,FL
1664463172000,10,17,SV
1664476041000,11,13,PA
1664476417000,17,10,SV
1664483367000,14,07,FL
1664476759000,15,14,KP
1664484216000,17,10,SV
1664476982000,21,14,FL
1664477544000,14,21,FL
1664477804000,11,08,PA
1664477814000,21,14,FL
1664485475000,10,17,SV
1664478473000,10,17,SV
1664478978000,15,35,KP
1664488226000,17,10,SV
1664539858000,03,32,FL
1664488429000,10,17,SV
1664488952000,21,14,FL
1664489484000,14,21,FL
1664541238000,10,17,SV
1664541252000,10R,06,GR
1664541971000,11,13,PA
1664543148000,10R,15,GR
